,delta,dominant_frequency,sum_top_amplitudes,energy_ratio,top_freq_1,top_amp_1,top_phase_1,top_freq_2,top_amp_2,top_phase_2,top_freq_3,top_amp_3,top_phase_3,top_freq_4,top_amp_4,top_phase_4,top_freq_5,top_amp_5,top_phase_5,top_freq_6,top_amp_6,top_phase_6,top_freq_7,top_amp_7,top_phase_7,top_freq_8,top_amp_8,top_phase_8,predicted_next_value
337,1.0357298122202774,0.0,10.333319152230697,0.9999937491577464,0.0,9.978752651199525,-0.0,-0.1,0.10880511243152373,-1.1114201517544153,0.1,0.10880511243152373,1.1114201517544153,-0.30000000000000004,0.03488552310390217,-2.8243261794509116,0.30000000000000004,0.03488552310390217,2.8243261794509116,-0.4,0.02332076265054966,-2.5524877996063995,0.4,0.02332076265054966,2.5524877996063995,-0.2,0.02054370465922107,2.4136774827005563,0.9954833019461996
338,1.0459706204134067,0.0,10.434630257381814,0.9999956312110353,0.0,10.02194908312684,-0.0,-0.1,0.13368745143721822,-1.4459114897608865,0.1,0.13368745143721822,1.4459114897608865,-0.2,0.031031489648748117,-0.8005297614608905,0.2,0.031031489648748117,0.8005297614608905,-0.5,0.029034387048216814,-3.141592653589793,-0.4,0.027104452517411635,-3.0117127661685474,0.4,0.027104452517411635,3.0117127661685474,1.0015682813299094
339,1.0320253129758639,0.0,10.59674920594556,0.9999926341695804,0.0,10.06904278780857,-0.0,-0.1,0.1471685312474632,-1.751131441362337,0.1,0.1471685312474632,1.751131441362337,-0.2,0.07222171925959345,-1.5701316394045262,0.2,0.07222171925959345,1.5701316394045262,-0.30000000000000004,0.03420293789856927,-2.0671419197755245,0.30000000000000004,0.03420293789856927,2.0671419197755245,-0.4,0.02052004132573767,-2.685193203396043,0.9965351078581275
340,1.01264706845173,0.0,10.661348255921952,0.9999906553553694,0.0,10.108180896232994,-0.0,-0.1,0.1453416183203392,-2.1113323733752063,0.1,0.1453416183203392,2.1113323733752063,-0.2,0.08216766945025158,-2.3303040993362156,0.2,0.08216766945025158,2.3303040993362156,-0.30000000000000004,0.03777131740928336,-2.8060359586759827,0.30000000000000004,0.03777131740928336,2.8060359586759827,-0.4,0.022606149329208913,-2.9248446129339127,0.9752034446689213
341,0.9930752084088438,0.0,10.59181821497738,0.9999962771652318,0.0,10.149940120073195,-0.0,-0.1,0.1289243686406293,-2.4582240383537224,0.1,0.1289243686406293,2.4582240383537224,-0.2,0.06140092108062765,-3.071180229327493,0.2,0.06140092108062765,3.071180229327493,-0.5,0.020680433049287572,-3.141592653589793,-0.4,0.020273541206192007,-2.755432327329503,0.4,0.020273541206192007,2.755432327329503,0.9769252019629807
342,0.986769918853219,0.0,10.504583750834009,0.999999672813904,0.0,10.16883261797312,-0.0,-0.1,0.1148951096977848,-2.982530961006934,0.1,0.1148951096977848,2.982530961006934,-0.2,0.042575989990643756,1.9865918029767902,0.2,0.042575989990643756,-1.9865918029767902,-0.4,0.007636529730189261,2.2137632593839247,0.4,0.007636529730189261,-2.2137632593839247,-0.30000000000000004,0.005535874023653743,-2.2454507604051757,0.9894933629236052
343,0.9883723500944624,0.0,10.514655061682811,0.9999994636383864,0.0,10.16627616629928,-0.0,-0.1,0.11741998777435865,2.668887324034359,0.1,0.11741998777435865,-2.668887324034359,-0.2,0.0436712489148757,0.7835311614939339,0.2,0.0436712489148757,-0.7835311614939339,-0.4,0.00939479886605212,-0.07997362796599351,0.4,0.00939479886605212,0.07997362796599351,-0.30000000000000004,0.007406824272958202,1.879869788115914,1.0035541019871328
344,1.0076088647893855,0.0,10.534184819255584,0.9999993656603331,0.0,10.151242860669745,-0.0,-0.1,0.13098369485876435,2.0928480634226267,0.1,0.13098369485876435,-2.0928480634226267,-0.2,0.03468403632817429,-0.16220895585142436,0.2,0.03468403632817429,0.16220895585142436,-0.30000000000000004,0.01867085355345155,0.8691017780972254,0.30000000000000004,0.01867085355345155,-0.8691017780972254,-0.5,0.014264789105057574,-0.0,1.0127437114073305
345,1.012125222292219,0.0,10.510334411568563,0.999999634338426,0.0,10.145279056677182,-0.0,-0.1,0.13405730962937923,1.5031003103359275,0.1,0.13405730962937923,-1.5031003103359275,-0.2,0.02881462085623364,-1.4522778360443276,0.2,0.02881462085623364,1.4522778360443276,-0.30000000000000004,0.015505254403830802,-0.7176938749836023,0.30000000000000004,0.015505254403830802,0.7176938749836023,-0.5,0.008300985112493997,-3.141592653589793,1.018528962675417
346,1.0120852160309206,0.0,10.501130430400567,0.9999996913172001,0.0,10.138117926886505,-0.0,-0.1,0.13376384677037448,0.9282202012623525,0.1,0.13376384677037448,-0.9282202012623525,-0.2,0.02885770484024311,-2.9578915662707357,0.2,0.02885770484024311,2.9578915662707357,-0.5,0.015462114903171731,-0.0,-0.30000000000000004,0.01115364269482727,-3.0385641499840306,0.30000000000000004,0.01115364269482727,3.0385641499840306,1.0234965316273061
347,1.0082149726222795,0.0,10.517982472193463,0.9999987105851749,0.0,10.126409594530328,-0.0,-0.1,0.12709362110328726,0.37371873188476945,0.1,0.12709362110328726,-0.37371873188476945,-0.2,0.040425653017860434,2.0157260380123434,0.2,0.040425653017860434,-2.0157260380123434,-0.30000000000000004,0.022831665004775823,1.3069003403496047,0.30000000000000004,0.022831665004775823,-1.3069003403496047,-0.4,0.010870999411288551,0.28137030456771234,1.03506083982074
348,1.009334165049441,0.0,10.511512494713225,0.9999941080927659,0.0,10.098894754932331,-0.0,-0.1,0.10197392355162807,-0.1559330592721293,0.1,0.10197392355162807,0.1559330592721293,-0.2,0.0578684706420971,1.2026742652486793,0.2,0.0578684706420971,-1.2026742652486793,-0.5,0.03126862214499315,-0.0,-0.30000000000000004,0.030832164624224622,0.4601864751114479,0.30000000000000004,0.030832164624224622,-0.4601864751114479,1.0428535658449642
349,1.0028617744673678,0.0,10.367981117026059,0.9999970619380668,0.0,10.062258299568365,-0.0,-0.1,0.06602757923233475,-0.8705303325651947,0.1,0.06602757923233475,0.8705303325651947,-0.2,0.05625920196865615,0.5990478677106928,0.2,0.05625920196865615,-0.5990478677106928,-0.4,0.02237842191919801,0.28218387028399,0.4,0.02237842191919801,-0.28218387028399,-0.30000000000000004,0.01639241121731527,0.2679087351964896,1.0299077658453955
350,1.0092618553850408,0.0,10.261709304531589,0.9999980598092927,0.0,10.033094761059868,-0.0,-0.1,0.05223371897399425,-1.9399516819239193,0.1,0.05223371897399425,1.9399516819239193,-0.2,0.03613255945085528,-0.18510095828209125,0.2,0.03613255945085528,0.18510095828209125,-0.5,0.02379570528952346,-0.0,-0.30000000000000004,0.014043140666248895,0.942496227668968,0.30000000000000004,0.014043140666248895,-0.942496227668968,1.0106734654489844
351,1.0171458235864927,0.0,10.247560199572355,0.9999991588655417,0.0,10.02970954799318,-0.0,-0.1,0.05354835059524216,-2.6272634687100256,0.1,0.05354835059524216,2.6272634687100256,-0.2,0.03281108947745559,-1.4607276843652468,0.2,0.03281108947745559,1.4607276843652468,-0.5,0.020410492222834975,-3.141592653589793,-0.30000000000000004,0.012360639605471973,-0.7190364427076835,0.30000000000000004,0.012360639605471973,0.7190364427076835,0.9941867878409973
