,raw predicted,after vertical,after swing,after horizontal,after correction LSTM,date,actual
325,199.72572,208.6113386,199.824049,203.9329955,205.0559962,6/14/2021,203.93333
326,202.50928,208.9850052,202.6091843,205.6786191,206.3657809,6/15/2021,205.53334
327,205.6099,209.0977129,205.7115445,207.3252289,207.9338921,6/16/2021,207.15666
328,209.21477,210.0699268,209.3184182,209.4271186,210.4844329,6/17/2021,209.45
329,213.12407,216.5848954,213.2298787,214.6172119,215.6824546,6/18/2021,214.6508375
330,216.93518,230.561797,217.0435599,223.3915878,222.5374844,6/21/2021,223.44
331,220.7563,233.0385441,220.86682,227.1080787,227.1711523,6/22/2021,226.60667
332,224.49794,229.7887064,224.6105652,225.6400748,228.1483268,6/23/2021,226.92
333,227.76974,226.640969,227.8842486,227.1031466,227.8822111,6/24/2021,226.9966675
334,229.99991,224.2917903,230.1157728,227.0495487,228.860021,6/25/2021,226.92
335,231.26163,223.0009227,231.3788496,227.1740548,227.7901722,6/28/2021,226.88583
336,231.68448,221.4459075,231.8021568,227.2977806,226.900883,6/29/2021,226.3
337,231.0273,215.7574711,231.1448828,222.8948695,223.6655677,6/30/2021,223.0574975
338,229.05014,209.7428087,229.1669574,219.0172554,220.3767823,7/1/2021,218.98334
339,225.99635,212.5769691,226.1118481,218.9039634,220.8409775,7/2/2021,218.98334
340,222.41443,217.2912479,222.5290196,219.7544203,221.5867486,7/6/2021,219.63667
341,219.19156,222.6665809,219.3047175,220.5584817,221.7707494,7/7/2021,220.72
342,217.81302,224.1029256,217.9256926,221.0707267,220.9231227,7/8/2021,220.73334
343,218.16673,223.7395873,218.2798167,220.6707675,219.590936,7/9/2021,220.73334
344,219.45049,216.5449678,219.5649202,217.6865733,218.3719273,7/12/2021,217.79333
345,220.25194,215.4005174,220.3670201,216.5020245,217.1882303,7/13/2021,217.61333
346,219.95648,215.1285678,220.0716389,218.6872603,216.8826285,7/14/2021,217.33
347,219.11536,215.9543891,219.2303012,217.1769252,217.5320559,7/15/2021,217.33
348,218.4401,214.8116947,218.554912,216.407276,217.3773465,7/16/2021,216.42
349,218.32886,217.4825855,218.4442991,217.7002453,216.6923663,7/19/2021,217.705835
350,218.99973,215.3928885,219.1157498,217.7010317,216.2814913,7/20/2021,216.99
351,219.97473,213.0109066,220.0915015,215.938866,216.6788743,7/21/2021,216.26666
352,220.47504,212.5275392,220.5923019,216.2243227,218.4415645,7/22/2021,216.26666
353,220.44359,217.2851783,220.5610664,218.5702822,221.3545869,7/23/2021,218.6583375
354,220.2092,224.5524752,220.3272392,221.9537132,225.9735953,7/26/2021,222.16667
355,220.05855,236.4466725,220.1767376,227.3332545,231.3630732,7/27/2021,227.89667
356,220.71335,247.8408036,220.8321195,233.7258195,236.1724161,7/28/2021,233.67
357,222.67473,252.6524432,222.7947869,237.0150097,238.090049,7/29/2021,236.97333
358,225.73163,249.5746727,225.8535702,237.2064355,238.1292544,7/30/2021,237.13667
359,229.05298,246.3794435,229.1774301,237.5237186,239.0426012,8/2/2021,237.3408325
360,231.77365,243.4035483,231.8998223,237.6779183,239.4935487,8/3/2021,237.3
361,233.46338,241.641877,233.5907131,236.537031,238.100291,8/4/2021,237.3
362,234.22232,239.988474,234.3503126,237.4618179,238.461231,8/5/2021,236.8708325
363,234.45653,241.1661539,234.5848919,237.1877695,238.579649,8/6/2021,237.57
364,234.53726,239.6662126,234.6664031,236.5142173,237.6103467,8/9/2021,236.8708325
365,234.5566,237.7666795,234.6859909,235.0017336,235.0250412,8/10/2021,235.94
366,234.9252,229.3796029,235.0550455,232.9949226,230.3757632,8/11/2021,231.92334
367,235.79024,218.9156196,235.9208052,226.9220131,226.2260432,8/12/2021,226.988335
368,236.52568,216.4726625,236.6569019,225.9277326,225.0273475,8/13/2021,226.07
369,236.53877,217.7712275,236.6707402,226.4983376,226.8265943,8/16/2021,226.75333
370,235.90878,221.6908461,236.0406448,228.0105187,229.6957958,8/17/2021,228.48
371,234.85686,229.7003323,234.9883758,231.2206066,232.7525203,8/18/2021,232.051665
372,233.24376,237.6226205,233.3746172,235.5497,235.4447348,8/19/2021,235.2074975
373,231.87898,240.8453853,232.0093164,236.0671209,237.0042632,8/20/2021,236.10333
374,231.77155,241.9718606,231.902543,236.7566326,237.1486952,8/23/2021,236.6000025
375,233.29326,242.3822688,233.4253593,238.3095234,238.2788803,8/24/2021,237.57666
376,236.02737,246.0786502,236.1612689,240.4046667,241.351964,8/25/2021,240.78
377,239.44482,248.6011043,239.5809069,243.7603316,243.6691667,8/26/2021,243.75667
378,243.4065,245.7133526,243.5450819,244.4148552,244.4527645,8/27/2021,244.33333
379,247.54947,242.3201952,247.6911891,244.8541668,244.7222991,8/30/2021,244.69667
380,251.38667,239.4461103,251.5308516,245.5624498,245.3772481,8/31/2021,245.1191675
381,254.48665,240.1536705,254.6328702,246.7432639,247.2365005,9/1/2021,246.99
382,256.6609,245.0199731,256.8086269,250.4242819,249.2350359,9/2/2021,250.54333
383,258.00354,243.7448883,258.1523198,250.8073624,250.1191114,9/3/2021,250.54333
384,258.68057,240.9254232,258.8308204,248.8910574,249.5780424,9/7/2021,249.41667
385,258.4771,239.0250529,258.6275107,249.8417087,249.3057869,9/8/2021,248.33333
386,257.12524,240.2817565,257.2751242,248.3608617,250.9934872,9/9/2021,248.33333
387,255.06606,244.8377861,255.2150007,249.4405326,252.5451731,9/10/2021,249.6708325
388,253.70334,246.1528833,253.852281,249.4171629,252.6195162,9/13/2021,249.6708325
389,253.68823,245.2465382,253.8374301,248.7120808,252.0412248,9/14/2021,249.20334
390,255.05632,243.5755454,255.2065882,248.8667995,251.3116841,9/15/2021,249.02167
391,257.29172,241.4593167,257.4435705,249.0611169,250.4516361,9/16/2021,249.02167
392,259.86063,237.586562,260.014266,248.3809301,251.3144931,9/17/2021,248.24667
393,262.2939,241.0419525,262.4498128,251.6041476,253.2772966,9/20/2021,251.21333
394,264.34253,243.1701418,264.4999202,255.1266286,256.1586237,9/21/2021,253.30333
395,266.30618,250.6635604,266.4650203,256.5375645,259.9138008,9/22/2021,258.13
396,268.49228,252.1085631,268.6527,260.4156345,261.4657203,9/23/2021,259.93332
397,271.42578,249.6093884,271.5882377,259.8801324,261.5744872,9/24/2021,260.05084
398,274.91156,246.841024,275.0769618,260.226492,261.3816273,9/27/2021,260.26
399,277.60248,244.4482898,277.7697879,260.5487928,262.1154094,9/28/2021,260.26
400,278.36865,243.6568351,278.536714,259.9341181,263.0410612,9/29/2021,260.19666
401,276.90616,246.3011826,277.0736255,260.822042,264.0668898,9/30/2021,260.91666
402,273.83035,250.7953858,273.9962449,261.8854301,264.9379904,10/1/2021,261.82
403,269.7258,254.6378115,269.8900478,261.847482,264.520999,10/4/2021,261.83334
404,265.75198,262.4634546,265.9140889,263.6823963,265.9063859,10/5/2021,263.860835
405,263.25232,268.1769608,263.413174,266.0140451,267.8041744,10/6/2021,265.46
406,262.63818,273.8942886,262.7989366,267.5706785,268.8276486,10/7/2021,267.96167
407,263.64478,277.7545595,263.8064191,270.642947,270.7976316,10/8/2021,270.36
408,265.9069,279.3255645,266.0707524,272.543281,274.0230206,10/11/2021,272.28417
409,269.3067,286.8678287,269.4729388,277.7542747,279.8123941,10/12/2021,277.6941675
410,273.7186,298.9478005,273.887843,285.042761,285.8423049,10/13/2021,285.79333
411,278.96967,298.0539462,279.1424485,288.9303713,289.5056761,10/14/2021,288.09
412,285.07816,295.6224425,285.2550188,289.4270593,290.2445115,10/15/2021,290.03668
413,291.69016,294.1513029,291.8720319,292.0193462,291.7435555,10/18/2021,292.65
414,298.36752,303.2261165,298.5538743,299.7182835,301.859617,10/19/2021,300.5116625
415,305.63513,357.7920322,305.8263404,327.0005472,328.1185096,10/20/2021,330.384165
416,314.31458,376.2880221,314.5115412,345.6700705,344.5412421,10/21/2021,343.59332
417,324.3534,374.786328,324.5569882,347.1807762,350.6594144,10/22/2021,348.34
418,334.90155,382.8293523,335.1128125,356.9348228,358.4746506,10/25/2021,357.73666
419,344.41144,388.2862338,344.6290579,365.8334639,368.4464256,10/26/2021,365.356665
420,352.95755,414.190125,353.1809376,377.8607109,381.1010922,10/27/2021,382
421,362.01874,422.3545139,362.2482373,392.7949048,392.8199798,10/28/2021,390.66666
422,372.5739,436.4138703,372.8104925,401.3290143,399.5435739,10/29/2021,402.86334
423,383.94217,423.0785637,384.1871666,400.8454438,399.6743563,11/1/2021,402.66666
424,393.77795,405.0325106,394.029638,393.8491271,395.5526579,11/2/2021,399
425,400.30972,382.9984748,400.5659985,390.9732826,383.443091,11/3/2021,391.2
426,401.82724,338.2319062,402.0849057,369.9813636,365.9661054,11/4/2021,368.32333
427,397.3902,319.4755948,397.6454322,354.7686569,355.2704658,11/5/2021,355.98334
428,387.2377,310.1115759,387.4876252,345.156055,349.7510846,11/8/2021,346.2183325
429,372.5595,320.6480757,372.8003478,343.7488137,347.4308075,11/9/2021,345.31417
430,358.23456,345.5243595,358.4665095,351.2089176,348.6700111,11/10/2021,351.5
431,346.86383,356.8511771,347.0887809,352.8674599,351.0545249,11/11/2021,351.5
432,340.2199,378.1171228,340.4409057,357.2672529,357.5087537,11/12/2021,358.34
433,339.32962,395.1212355,339.5510985,364.8526578,365.3481089,11/15/2021,365.829165
434,343.97437,400.1625688,344.1992332,369.3944499,369.9709447,11/16/2021,370.66666
435,352.17346,393.6631325,352.4040568,372.3745324,371.4634998,11/17/2021,372
436,361.62952,383.3694482,361.8666798,371.9427058,371.8075862,11/18/2021,372
437,370.62158,374.0680925,370.8650284,372.0127476,372.4006379,11/19/2021,372
438,377.14316,367.5996907,377.3920667,372.0308411,372.4191349,11/22/2021,372
439,380.21478,364.6299789,380.4661147,372.0965834,371.2981038,11/23/2021,372
440,380.62582,359.5385537,380.8778242,370.7094383,369.8218849,11/24/2021,369.59332
441,378.7164,356.2916346,378.9679252,366.7625931,367.183026,11/26/2021,366.99667
442,375.09,352.9657499,375.3402851,363.2139414,361.5906179,11/29/2021,363.52667
443,369.50128,336.3561363,369.7482262,352.9162009,354.5207326,11/30/2021,352.21667
444,361.7751,340.3606814,362.0172432,345.517855,349.3168095,12/1/2021,350.58334
445,353.20065,343.6361894,353.4374393,349.9827438,346.654612,12/2/2021,348.06668
446,345.1804,340.0063642,345.4121584,341.7401561,344.317012,12/3/2021,342.27
447,339.553,345.6412579,339.7820607,342.5625984,341.5957611,12/6/2021,342.27
448,336.57452,334.0441455,336.8019171,338.2902609,336.4723465,12/7/2021,335
449,335.5539,319.2353644,335.7809472,324.5060317,329.1413882,12/8/2021,326.99333
450,334.62952,310.678749,334.8562928,322.3273904,323.6221755,12/9/2021,322.13666
451,333.48184,306.6719657,333.7081879,319.5086967,319.1575088,12/10/2021,319.50333
452,331.7211,291.8386092,331.9472873,310.7422756,314.0240661,12/13/2021,310.85666
453,329.46545,291.1206383,329.6904467,307.2836019,309.8708174,12/14/2021,309.41666
454,326.675,294.2466921,326.8984151,312.2524791,308.5997048,12/15/2021,309.753335
455,322.85187,303.7008168,323.0730165,312.5310059,310.2062606,12/16/2021,312.84332
456,319.67517,339.0870114,319.8944768,328.7637748,320.3192176,12/17/2021,328.936665
457,318.65305,374.9951716,318.8726462,344.6006508,340.6795139,12/20/2021,345.361665
458,321.26993,399.4151578,321.4916666,353.6290856,355.6165607,12/21/2021,357.89
459,327.92993,394.773309,328.1566086,360.7194406,360.1062538,12/22/2021,359.47333
460,337.1732,386.5044118,337.4066047,360.4144696,362.179416,12/23/2021,360.66666
461,347.10522,379.7896911,347.3469642,363.0603552,362.8777718,12/27/2021,362.74749
462,355.35117,375.9755571,355.5990184,364.8793451,366.0235289,12/28/2021,365.18332
463,360.6318,388.2493659,360.8837169,371.2506998,372.0841109,12/29/2021,373.8433375
464,362.56912,386.1748317,362.8227647,374.568935,372.6868235,12/30/2021,373.8433375
465,361.62384,387.1842898,361.8771982,373.1936816,370.0859263,12/31/2021,373.8433375
466,358.70648,362.2085993,358.9589169,359.4169882,358.3214131,1/3/2022,360.12332
467,353.6029,355.4151202,353.852117,352.251238,354.3081516,1/4/2022,354.18333
468,347.2935,361.8720869,347.5386144,353.6158699,354.5181323,1/5/2022,354.18333
469,341.81772,365.28542,342.0593365,353.3958103,353.7293692,1/6/2022,353.03333
470,338.38052,368.3133646,338.6200646,352.5336013,352.2882551,1/7/2022,352.70667
471,338.23004,365.3844193,338.470533,351.0000731,350.8162668,1/10/2022,351.22333
472,340.15085,355.1199515,340.39306,346.3377816,346.8764529,1/11/2022,347.23666
473,342.5938,345.046702,342.8381191,343.7267413,343.2574809,1/12/2022,343.50333
474,343.5518,334.5026102,343.7971374,338.6415519,338.2477038,1/13/2022,338.68668
475,342.91248,322.2440044,343.1577254,332.1591189,331.7404378,1/14/2022,332.11334
476,340.2579,308.653822,340.5026732,323.7074679,323.2658733,1/18/2022,323.7741675
477,334.9092,296.1268952,335.1504806,314.9833931,315.2305887,1/19/2022,314.63333
478,327.94824,295.6964044,328.1848395,308.4176234,308.7961863,1/20/2022,311.12
479,320.82492,284.80085,321.0567131,303.1134245,303.8628233,1/21/2022,302
480,315.2801,289.809642,315.5088621,303.2937178,301.727544,1/24/2022,302
481,310.57672,294.1985148,310.8024037,306.3243927,301.8325806,1/25/2022,302
482,306.09967,297.8429046,306.3224185,300.5981234,302.0887894,1/26/2022,301.66666
483,301.57715,300.5532506,301.7969197,300.6696982,301.2611143,1/27/2022,300.7891625
484,299.2869,307.695274,299.5053098,303.1749097,301.9571622,1/28/2022,303.1841675
485,300.3679,309.3818595,300.5880312,304.3400184,303.7126946,1/31/2022,304.5625
486,303.00848,303.9161221,303.2308766,302.2468303,304.3502698,2/1/2022,303.1841675
487,305.50256,308.3995661,305.727105,304.4536696,305.1741537,2/2/2022,306.66666
488,307.1086,306.7867664,307.334654,307.8508532,304.9586985,2/3/2022,306.66666
489,307.92508,301.5709547,308.152043,304.0546275,304.1369711,2/4/2022,304.4524975
490,307.51056,298.6885083,307.7381784,302.8250056,303.2923297,2/7/2022,302.79
491,306.27795,299.8905698,306.5049801,303.7052123,303.3508713,2/8/2022,302.79
492,304.2372,299.3682812,304.4630434,301.9107051,303.4817403,2/9/2022,301.51666
493,301.27502,299.2780531,301.4989698,299.5919672,301.9259546,2/10/2022,300
494,297.635,299.9515207,297.8565595,298.7119207,300.1136501,2/11/2022,298.5175
495,294.53238,301.6423931,294.75254,297.883563,296.4959093,2/14/2022,297.79333
496,292.41403,286.0603787,292.632914,288.8663518,285.5763253,2/15/2022,288.955
497,290.9019,266.240375,291.1199392,279.2751143,275.078599,2/16/2022,278.04333
498,288.70798,252.8860258,288.9246868,269.8160807,270.0478855,2/17/2022,269.95667
499,285.45007,255.7722693,285.6646347,269.6608963,270.2230739,2/18/2022,269.95667
500,281.84613,262.1482717,282.0591575,272.2621424,274.4711292,2/22/2022,271.57
501,278.74493,284.6365876,278.9559077,279.2631282,281.7037966,2/23/2022,281.417505
502,278.93417,294.6562225,279.145581,289.4034495,286.3968835,2/24/2022,286.4250025
503,281.9375,291.5174104,282.1514774,286.1421527,287.1474972,2/25/2022,286.4250025
504,286.48053,284.9113284,286.6988506,285.3895944,286.5613558,2/28/2022,285.43332
505,289.9375,273.6600028,290.1587574,282.1580442,283.5007226,3/1/2022,281.42334
506,291.12625,269.4587559,291.3487191,278.7170197,281.1267601,3/2/2022,279.82666
507,289.12805,270.7783313,289.3492939,280.0888462,281.9102826,3/3/2022,279.54667
508,284.5249,274.9359869,284.7429186,279.0396422,280.3669768,3/4/2022,279.43332
509,278.59875,271.5499808,278.813101,274.3119862,276.2948747,3/7/2022,274.8
510,273.50034,267.2705511,273.7110442,268.7089647,271.7870812,3/8/2022,270.12
511,270.66556,266.8865015,270.8743645,268.3399028,269.1336191,3/9/2022,268.52335
512,269.70392,267.8380953,269.9122642,268.9384573,269.7962213,3/10/2022,268.52335
513,269.98175,279.5189603,270.1905921,274.2046781,276.1462718,3/11/2022,274.457495
514,271.4932,296.8089998,271.704054,283.4447552,284.6067615,3/14/2022,283.609165
515,275.6466,318.9986739,275.8609789,296.3431577,296.7776706,3/15/2022,296.26
516,283.3316,333.3712337,283.5522483,307.5439155,308.3855079,3/16/2022,307.05334
517,294.1107,349.4590547,294.3400322,319.7893388,320.2933063,3/17/2022,320.299165
518,306.71756,360.9802137,306.9570551,332.7165707,330.4472648,3/18/2022,332.44
519,319.6822,354.6656612,319.9328077,336.4693933,335.57844,3/21/2022,336.411665
520,332.4194,349.6217262,332.6803526,340.3196042,344.5485422,3/22/2022,340.6
521,343.20694,373.4955404,343.4767151,352.1884669,356.0407133,3/23/2022,357.70334
522,351.35843,375.0165242,351.6349779,365.6213565,362.4806719,3/24/2022,362.662495
523,356.8461,371.4127885,357.1273398,362.3894388,364.2455281,3/25/2022,363.72333
524,360.12555,369.935274,360.4104996,363.9988417,364.4925788,3/28/2022,364.66333
525,361.1048,367.0930719,361.3908987,363.8215524,363.4732262,3/29/2022,363.75333
526,360.68372,364.8591065,360.9698594,362.0627941,361.679569,3/30/2022,362.43332
527,360.03024,361.3981251,360.3162432,360.5627119,360.1442592,3/31/2022,360.38333
528,360.18137,355.5090314,360.4678616,357.2221364,354.3314141,4/1/2022,357.51
529,360.77643,339.1579412,361.0645249,348.9106301,346.6522164,4/4/2022,349.48
530,359.86188,325.2969561,360.1496188,340.0342827,341.4351314,4/5/2022,341.83
531,356.87997,325.2699309,357.1657033,338.2862283,337.7674719,4/6/2022,340.39667
532,351.96732,314.7736249,352.2494781,334.1127367,333.9075882,4/7/2022,332.54666
533,346.55286,317.8724463,346.8310393,330.4735365,331.0343572,4/8/2022,331.5991725
534,341.44794,324.4712174,341.7230895,331.2791945,332.3894662,4/11/2022,332.54666
535,338.02042,329.7734465,338.2931589,330.6792028,333.1655338,4/12/2022,333.565835
536,337.03625,333.1153573,337.3085546,335.3772786,334.2767171,4/13/2022,334.76334
537,337.70175,335.4382585,337.974941,336.1610959,335.1736146,4/14/2022,336.26
538,338.68515,334.3582057,338.9605466,336.3119477,335.5373659,4/18/2022,336.20667
539,338.40732,328.9373979,338.6828412,333.016514,333.7158529,4/19/2022,333.33334
540,334.3766,329.8667726,334.6491767,327.7260035,326.271845,4/20/2022,331.81
541,326.86523,298.8112069,327.1320414,313.9433454,311.3377552,4/21/2022,312.2375
542,318.05798,283.4734865,318.3179328,298.5528454,299.7435986,4/22/2022,299.99335
543,309.19043,287.652653,309.4440982,296.7923102,297.0376836,4/25/2022,297.95417
544,299.73938,297.0479965,299.9856068,297.3163806,297.806488,4/26/2022,298.1175
545,291.19125,309.6418646,291.430762,299.4026983,300.0153953,4/27/2022,300
546,284.96918,318.6425118,285.2038648,301.1469111,301.4769862,4/28/2022,301.06
547,281.49823,322.4000482,281.7303523,300.8760367,300.1442341,4/29/2022,300.98
548,281.38818,311.9414287,281.6210948,295.7650076,294.6224654,5/2/2022,296
549,283.509,294.2190534,283.7439648,287.0593099,283.8377951,5/3/2022,288.55
550,285.58594,265.5235206,285.8229185,278.2226707,271.8610482,5/4/2022,275.12
551,284.68707,250.2699096,284.9236045,265.697762,263.7380741,5/5/2022,266.68
552,279.80563,238.4838519,280.0384011,258.5303288,258.3137967,5/6/2022,258.08334
553,271.5186,241.2822201,271.7453076,256.2369026,254.2797941,5/9/2022,255.72
554,261.73495,240.2315899,261.9537805,253.1499219,250.7400797,5/10/2022,250.52333
555,252.25124,246.4786907,252.4623956,247.0168999,249.4676766,5/11/2022,249.12
556,244.82312,252.4200566,245.0283168,248.6298454,248.1879248,5/12/2022,248.3650025
557,239.57191,243.8024136,239.7729597,241.5432304,242.6773236,5/13/2022,241.45667
558,235.78114,237.8636764,235.9797441,236.9292811,236.5028115,5/16/2022,236.60333
559,233.1518,222.7947987,233.3484236,229.0781375,227.8814062,5/17/2022,227.705835
560,231.31467,210.8852,231.5099876,220.1580815,221.3070928,5/18/2022,220.661665
561,229.86305,210.1798089,230.057387,219.4961611,219.9269157,5/19/2022,219.6
562,228.54129,213.0801232,228.7347456,220.5780414,220.7847716,5/20/2022,220.47333
563,227.9763,229.3577708,228.1699929,228.5538739,229.5500384,5/23/2022,228.4566675
564,228.17639,260.628536,228.3704892,243.1845026,242.4354093,5/24/2022,243.64
565,229.64363,266.0133602,229.839216,249.1919891,246.2842145,5/25/2022,246.934165
566,232.39459,264.7039179,232.5927624,247.1557252,247.5834828,5/26/2022,247.79666
567,235.9675,254.5673209,236.1689615,245.0298103,245.1412958,5/27/2022,244.86667
568,239.13048,247.8465894,239.3356379,243.1956975,243.3003385,5/31/2022,243.22667
569,241.49258,239.8757844,241.7000224,240.5945446,240.0244089,6/1/2022,240.4625
570,243.20901,237.2609439,243.4181809,239.9043137,238.7225934,6/2/2022,239.99667
571,243.35985,236.1334981,243.5693974,239.6566164,238.8227226,6/3/2022,239.5
572,241.80788,236.4334289,242.0168455,239.112974,237.2957963,6/6/2022,238.88667
573,239.26746,228.6805743,239.4744789,234.6908382,232.8835986,6/7/2022,233.6999975
574,236.22891,218.40161,236.4335524,226.4261555,226.9926371,6/8/2022,226.9325
575,232.55,213.7285539,232.7516984,222.622975,222.5331328,6/9/2022,222.73666
576,229.00906,210.4083577,229.2079266,219.4751006,219.8424777,6/10/2022,219.3108325
577,226.5316,215.8358952,226.7290207,221.1407143,222.0700068,6/13/2022,220.91667
578,225.62317,223.9980192,225.8200322,224.7617602,223.768538,6/14/2022,224.60333
579,226.60754,231.1068932,226.8055022,230.4688744,228.4704065,6/15/2022,228.63667
580,228.4318,242.6797786,228.6315831,234.4741858,234.1885251,6/16/2022,235.2325
581,231.14058,245.125584,231.3429792,238.2349962,238.3020703,6/17/2022,237.8124975
582,234.41583,244.7678947,234.6220776,238.7670146,239.8609476,6/21/2022,239.31667
583,237.48743,238.7635727,237.6966218,239.6120912,238.5733834,6/22/2022,237.90666
584,239.62756,233.024536,239.8388935,235.0939686,235.7640721,6/23/2022,236.08667
585,240.80864,220.5196293,241.0212621,230.6180706,231.8360524,6/24/2022,230.23
586,240.20184,217.0224361,240.414681,228.6052384,228.7675085,6/27/2022,228.1091675
587,237.87517,217.5229844,238.0861919,229.1858739,228.3466521,6/28/2022,227.26334
588,235.18524,224.2780639,235.3941245,227.9589182,228.9919273,6/29/2022,229.45667
589,233.25497,231.5935253,233.4623859,232.7580493,231.6013207,6/30/2022,232.21
590,233.16,235.9644991,233.3675737,234.138075,234.4275833,7/1/2022,234.34334
591,235.06493,239.0794164,235.275172,236.8517557,236.9011399,7/5/2022,236.84666
592,238.24216,240.2182438,238.4554928,239.3869062,237.5279915,7/6/2022,239.009165
593,241.51483,233.0746075,241.7313496,238.9323369,236.5656819,7/7/2022,237.04
594,243.53152,230.8520625,243.7501045,236.5341191,237.3383985,7/8/2022,236.89
595,242.60475,234.5270253,242.8232581,238.1246005,238.9985046,7/11/2022,238.31334
596,239.98607,240.4539649,240.2024668,240.454071,241.7612071,7/12/2022,240
597,237.93405,249.6188581,238.1488473,242.0770101,244.1841543,7/13/2022,243.48334
598,237.32759,253.3841406,237.5420865,245.3967954,244.3491506,7/14/2022,245
599,237.81776,258.0486583,238.0329507,247.4415577,245.9706665,7/15/2022,247.5
600,239.0542,291.5010627,239.2712519,263.8165453,260.4939693,7/18/2022,263.7366675
601,241.81384,296.0361476,242.0336531,268.1247031,267.7880566,7/19/2022,267.31
602,246.22769,294.6069294,246.4517708,265.9148255,269.3449462,7/20/2022,269.0866675
603,252.35988,294.174223,252.5898013,272.9751256,271.2033689,7/21/2022,272.21667
604,259.23624,287.599757,259.4726945,272.9167311,274.8172206,7/22/2022,272.8
605,266.14532,293.572156,266.3889168,279.9861775,280.5687796,7/25/2022,279.26667
606,272.96057,306.1558633,273.2106855,291.333393,288.0074177,7/26/2022,288.8175
607,280.57333,315.5518665,280.830716,297.8845091,295.6253847,7/27/2022,297.27667
608,288.67783,315.0018249,288.9429437,301.184279,300.8166803,7/28/2022,301.27667
609,296.9587,309.0567098,297.231742,302.4913887,302.5311756,7/29/2022,302.67
610,304.30338,301.5973178,304.5841119,302.4056636,302.2467217,8/1/2022,302.67
611,309.56525,293.5006229,309.8511602,301.0318981,300.9197051,8/2/2022,301.15
612,311.89398,279.3952652,312.1823714,295.0024609,295.563847,8/3/2022,294.9275025
613,310.5856,275.7776183,310.8731052,292.0798854,292.0442434,8/4/2022,292.39667
614,305.19434,280.6492371,305.4771668,292.5887659,290.5531142,8/5/2022,292.39667
615,297.4425,290.4571305,297.719082,293.6994479,292.6759521,8/8/2022,293.6599975
616,290.0488,307.2178711,290.318802,297.4802063,297.9327156,8/9/2022,298.23666
617,284.9503,320.2038335,285.215842,301.9329669,302.0467091,8/10/2022,301.78668
618,282.72876,327.4636931,282.9925393,303.8330068,303.0279912,8/11/2022,303.99667
619,284.38574,325.5557156,284.651364,304.2375789,303.1404851,8/12/2022,303.99667
620,289.0383,317.9454485,289.3091707,303.1868769,301.4759676,8/15/2022,302.87
621,294.7104,303.5559345,294.9868821,299.5435159,298.0959409,8/16/2022,298.82666
622,300.1331,294.6301676,300.4149814,296.3179864,295.9713966,8/17/2022,297.09668
623,304.15195,289.5704795,304.4379329,296.8330552,296.0437597,8/18/2022,296.5
624,306.48538,286.5329246,306.7738815,295.922612,296.4943003,8/19/2022,296.07
625,307.02252,286.0316316,307.312487,296.0378931,295.9661036,8/22/2022,296.07
626,305.07095,279.2348829,305.3593932,292.2842147,292.6789238,8/23/2022,291.6
627,300.36932,275.6290397,300.6536313,285.836197,287.3476797,8/24/2022,287.47
628,293.52057,269.9864774,293.7986998,281.9929623,282.5237485,8/25/2022,281.25
629,285.64246,270.4733572,285.9134197,277.2314756,278.2767649,8/26/2022,277.7
630,278.14,273.7377297,278.4047311,275.2151498,275.240347,8/29/2022,275.6775
631,271.39072,280.4080294,271.6492923,274.6398906,274.1297421,8/30/2022,275.61
632,266.19177,286.6735046,266.4456722,277.2535891,275.8325958,8/31/2022,275.99
633,263.13043,300.7830779,263.3816861,280.443991,280.7539157,9/1/2022,281.07
634,262.4583,309.9472029,262.7091988,285.3440096,286.7570609,9/2/2022,284.955
635,264.60278,322.095462,264.8568221,291.1196786,291.8053765,9/6/2022,291.67
636,269.8053,319.2237298,270.0646128,295.7928239,295.8429357,9/7/2022,293.2075
637,277.22574,324.9152144,277.4924743,295.4258151,300.5119294,9/8/2022,299.85
638,285.79623,317.0031767,286.071514,301.7480691,303.8226905,9/9/2022,300.72
639,294.06607,307.7759004,294.3502355,301.5465432,304.1744977,9/12/2022,300.5675
640,301.27948,306.7214307,301.5709295,305.4141855,303.4999016,9/13/2022,303.71
641,306.84338,301.4473718,307.1405355,306.3644752,303.3564414,9/14/2022,303.855
642,310.3912,297.0120591,310.6921158,302.6519916,303.2438048,9/15/2022,303.35
643,311.88135,290.6442614,312.1840283,300.7976183,298.8487485,9/16/2022,300.8
644,311.09937,278.1416224,311.4022598,293.5285159,291.0039389,9/19/2022,293.89
645,307.04303,263.3347309,307.342295,283.4274505,284.3278982,9/20/2022,284.09
646,299.08945,268.7222161,299.3812719,280.6395235,282.4324272,9/21/2022,283.24
647,288.227,277.9052753,288.5085164,283.726815,282.0452488,9/22/2022,282.76
648,276.87793,278.6534515,277.1486597,277.3229944,279.3516469,9/23/2022,277.51
649,267.0237,284.911208,267.2856418,275.865183,275.3484929,9/26/2022,275.57
650,259.84763,272.3462075,260.102787,268.1079994,267.1383241,9/27/2022,265.78
651,255.20532,254.2619286,255.456191,252.4097316,255.5516299,9/28/2022,254.5
652,251.5927,242.2870084,251.8402769,246.8674898,245.8654481,9/29/2022,246.67
653,248.39693,235.1081678,248.6416207,241.6057016,240.7679621,9/30/2022,241.44
654,245.07457,231.8064233,245.3167571,238.500802,235.9678042,10/3/2022,238.13
